t_rel_s,phase,actor,service,url,result,http_code,latency_ms,error
23.746,NORMAL,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,78,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 74 ms: No route to host |
23.808,NORMAL,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,139,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 134 ms: No route to host |
24.398,NORMAL,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,39,
24.396,NORMAL,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,37,
24.397,NORMAL,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,38,
24.396,NORMAL,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,37,
24.396,NORMAL,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,37,
24.397,NORMAL,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,39,
24.398,NORMAL,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,39,
24.400,NORMAL,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,41,
24.398,NORMAL,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,40,
24.400,NORMAL,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,41,
24.408,NORMAL,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,39,
24.410,NORMAL,zt_responder,svc_external,http://10.0.0.70:8000,success,200,38,
25.470,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,47,
25.470,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,47,
25.470,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,47,
25.470,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,47,
25.470,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,47,
25.470,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,47,
25.475,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,52,
25.475,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,52,
25.476,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,52,
25.611,NORMAL,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2023,curl: (28) Connection timeout after 2018 ms |
26.488,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,1065,
26.511,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,38,
26.511,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,38,
26.511,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,40,
26.511,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,38,
26.511,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,38,
26.516,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,43,
26.516,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,39,
26.517,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,39,
26.519,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,41,
26.684,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,67,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 63 ms: No route to host |
26.772,NORMAL,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2005 ms |
26.836,NORMAL,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2014,curl: (28) Connection timeout after 2008 ms |
27.531,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,2108,
27.557,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,success,200,38,
27.558,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,success,200,38,
27.561,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,43,
27.561,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,success,200,42,
27.561,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,42,
27.561,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,42,
27.561,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,success,200,42,
27.561,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,success,200,43,
27.563,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,success,200,42,
27.842,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,59,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 55 ms: No route to host |
27.911,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,69,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 65 ms: No route to host |
28.434,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,3011,curl: (28) Operation timed out after 3007 milliseconds with 0 bytes received |
28.605,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,42,
28.614,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,48,
28.614,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,48,
29.637,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,1101,
29.665,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,39,
29.666,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,40,
29.667,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,40,
29.710,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2005 ms |
30.520,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,200,3027,curl: (28) Operation timed out after 3021 milliseconds with 0 out of 26 bytes received |
30.566,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
30.566,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
30.570,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
30.571,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
30.571,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
30.572,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
30.792,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,124,
30.793,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,124,
30.793,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,124,
30.860,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2005 ms |
30.931,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
31.993,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,106,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 99 ms: No route to host |
31.998,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,2559,
32.011,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,215,
32.011,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,215,
32.012,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,215,
32.647,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
32.730,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2000 ms |
32.757,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,1215,
33.219,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,203,
33.219,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,205,
33.220,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,204,
33.613,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2032,curl: (28) Connection timeout after 2025 ms |
33.613,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2032,curl: (28) Connection timeout after 2027 ms |
33.613,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2032,curl: (28) Connection timeout after 2025 ms |
33.613,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2032,curl: (28) Connection timeout after 2026 ms |
33.613,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2032,curl: (28) Connection timeout after 2027 ms |
33.613,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2032,curl: (28) Connection timeout after 2025 ms |
33.784,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,49,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 45 ms: No route to host |
34.023,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2031,curl: (28) Connection timeout after 2023 ms |
34.275,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,47,
34.732,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,1081,
35.012,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
35.012,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
35.325,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,47,
35.852,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,2090,
36.092,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,69,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 64 ms: No route to host |
36.245,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,blocked,000,2017,curl: (28) Connection timeout after 2012 ms |
36.245,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2017,curl: (28) Connection timeout after 2010 ms |
36.499,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,167,
36.637,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
36.637,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2002 ms |
36.637,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
36.637,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2009,curl: (28) Connection timeout after 2004 ms |
36.637,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
36.637,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2009,curl: (28) Connection timeout after 2002 ms |
36.804,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2006 ms |
37.057,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2031,curl: (28) Connection timeout after 2025 ms |
37.112,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,1089,curl: (7) Failed to connect to 10.0.0.10 port 8000 after 1083 ms: No route to host |
37.317,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,blocked,000,62,curl: (7) Failed to connect to 10.0.0.31 port 8000 after 58 ms: No route to host |
37.317,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,62,curl: (7) Failed to connect to 10.0.0.40 port 8000 after 58 ms: No route to host |
37.551,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,48,
37.826,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,183,curl: (7) Failed to connect to 10.0.0.70 port 8000 after 178 ms: No route to host |
37.882,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,2148,
37.882,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,57,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 49 ms: No route to host |
38.136,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,63,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 59 ms: No route to host |
38.386,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,57,
38.388,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,59,
38.614,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,42,
39.116,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
39.448,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,45,
39.448,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,45,
39.645,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2003,curl: (28) Connection timeout after 2000 ms |
39.646,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
39.648,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
39.648,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
39.648,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
39.664,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,45,
39.861,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,3006,curl: (28) Operation timed out after 3002 milliseconds with 0 bytes received |
39.946,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,success,200,1058,
40.143,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2011,curl: (28) Connection timeout after 2004 ms |
40.184,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,65,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 60 ms: No route to host |
40.728,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,63,
40.866,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2013,curl: (28) Connection timeout after 2008 ms |
40.900,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2014,curl: (28) Connection timeout after 2008 ms |
41.169,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2030,curl: (28) Connection timeout after 2026 ms |
41.572,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,1123,
41.573,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,1123,
41.801,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,70,
41.975,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,70,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 64 ms: No route to host |
42.664,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2002 ms |
42.664,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
42.664,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2006,curl: (28) Connection timeout after 2000 ms |
42.664,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
42.665,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
42.680,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,105,
42.681,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,106,
42.871,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
42.920,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,114,
43.198,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2012,curl: (28) Connection timeout after 2006 ms |
43.353,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,success,200,2184,
43.838,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,122,
43.838,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,122,
43.881,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
43.968,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,3009,curl: (28) Operation timed out after 3002 milliseconds with 0 bytes received |
44.069,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,102,
44.203,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2025,curl: (28) Connection timeout after 2018 ms |
44.344,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,141,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 134 ms: No route to host |
44.897,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,48,
44.897,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,48,
44.949,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,success,200,1075,
44.993,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
45.163,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,90,
45.240,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,30,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 27 ms: No route to host |
45.683,DEGRADED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2011,curl: (28) Connection timeout after 2005 ms |
45.683,DEGRADED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2012,curl: (28) Connection timeout after 2005 ms |
45.683,DEGRADED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
45.683,DEGRADED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2012,curl: (28) Connection timeout after 2005 ms |
45.684,DEGRADED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2012,curl: (28) Connection timeout after 2007 ms |
45.968,DEGRADED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,66,
45.969,DEGRADED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,67,
46.071,DEGRADED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,74,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 70 ms: No route to host |
46.211,DEGRADED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,45,
46.893,DEGRADED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2004 ms |
47.049,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,70,
47.049,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,70,
47.316,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,83,
47.358,DEGRADED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2008,curl: (28) Connection timeout after 2001 ms |
47.389,DEGRADED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,3010,curl: (28) Operation timed out after 3006 milliseconds with 0 bytes received |
47.976,DEGRADED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,200,3004,curl: (28) Operation timed out after 3001 milliseconds with 0 out of 26 bytes received |
48.135,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,53,
48.135,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,53,
48.258,DEGRADED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
48.403,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,84,
48.439,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,60,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 56 ms: No route to host |
48.694,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
48.694,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
48.694,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
48.696,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
48.697,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2008,curl: (28) Connection timeout after 2000 ms |
48.972,DEGRADED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,3019,curl: (28) Operation timed out after 3012 milliseconds with 0 bytes received |
49.084,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2011,curl: (28) Connection timeout after 2006 ms |
49.199,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,49,
49.201,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,50,
49.350,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,88,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 83 ms: No route to host |
49.460,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,success,200,46,
49.931,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2028,curl: (28) Connection timeout after 2024 ms |
50.167,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,74,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 70 ms: No route to host |
50.327,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,success,200,115,
50.327,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,115,
50.401,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
51.003,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2023,curl: (28) Connection timeout after 2018 ms |
51.385,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,51,
51.449,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
51.707,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2004,curl: (28) Connection timeout after 2000 ms |
51.708,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
51.707,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2000 ms |
51.708,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
51.708,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2006,curl: (28) Connection timeout after 2001 ms |
51.985,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2005,curl: (28) Connection timeout after 2001 ms |
52.376,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,2015,curl: (28) Connection timeout after 2011 ms |
52.472,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,81,
52.472,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2008,curl: (28) Connection timeout after 2000 ms |
52.536,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,81,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 77 ms: No route to host |
52.946,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2008,curl: (28) Connection timeout after 2003 ms |
53.189,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
53.363,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2028,curl: (28) Connection timeout after 2023 ms |
53.411,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2008,curl: (28) Connection timeout after 2004 ms |
53.432,ISLANDED,zt_responder,svc_critical,http://10.0.0.30:8000,blocked,000,53,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 47 ms: No route to host |
53.623,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,141,
54.023,ISLANDED,zt_sensor,svc_central_identity,http://10.0.0.10:8000,blocked,000,2016,curl: (28) Connection timeout after 2011 ms |
54.264,ISLANDED,zt_attacker,svc_critical,http://10.0.0.30:8000,blocked,000,73,curl: (7) Failed to connect to 10.0.0.30 port 8000 after 66 ms: No route to host |
54.670,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,41,
54.738,ISLANDED,zt_civilian_user,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
54.739,ISLANDED,zt_sensor,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
54.739,ISLANDED,zt_attacker,svc_alert,http://10.0.0.31:8000,blocked,000,2007,curl: (28) Connection timeout after 2003 ms |
54.739,ISLANDED,zt_sensor,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2000 ms |
54.739,ISLANDED,zt_attacker,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2001 ms |
55.027,ISLANDED,zt_civilian_user,svc_central_identity,http://10.0.0.10:8000,blocked,000,2029,curl: (28) Connection timeout after 2022 ms |
55.495,ISLANDED,zt_civilian_user,svc_noncritical,http://10.0.0.40:8000,blocked,000,2012,curl: (28) Connection timeout after 2006 ms |
55.573,ISLANDED,zt_civilian_user,svc_critical,http://10.0.0.30:8000,blocked,000,2013,curl: (28) Connection timeout after 2009 ms |
55.743,ISLANDED,zt_responder,svc_alert,http://10.0.0.31:8000,success,200,65,
55.970,ISLANDED,zt_responder,svc_external,http://10.0.0.70:8000,blocked,000,2007,curl: (28) Connection timeout after 2002 ms |
56.375,ISLANDED,zt_responder,svc_noncritical,http://10.0.0.40:8000,blocked,000,2010,curl: (28) Connection timeout after 2003 ms |
56.436,ISLANDED,zt_responder,svc_central_identity,http://10.0.0.10:8000,blocked,000,2011,curl: (28) Connection timeout after 2006 ms |
